Date,City,Humidity,AcresBurned
20200130,Irwindale,25.55,82.95
20200130,Isleton,4.8,127.22
20200130,Jackson,52.95,67.61
20200130,Jurupa Valley,8.99,66.08
20200130,Kerman,31.65,68.72
20200130,King City,26.57,40.46
20200130,Kingsburg,57.17,98.41
20200130,La Ca�ada Flintridge,22.32,106.84
20200130,La Habra,4.08,71.15
20200130,La Habra Heights,59.1,110.67
20200130,La Mesa,11.65,51.93
20200130,La Mirada,9.01,62.21
20200130,La Palma,14.75,71.65
20200130,La Puente,52.02,72.85
20200130,La Quinta,19.46,105.03
20200130,La Verne,54.35,106.85
20200130,Lafayette,55.39,103.81
20200130,Laguna Beach,37.37,97.49
20200130,Laguna Hills,12.79,72.69
20200130,Laguna Niguel,37.41,56.33
20200130,Laguna Woods,52.9,85.4
20200130,Lake Elsinore,42.98,75.13
20200130,Lake Forest,19.43,51.17
20200130,Lakeport,41.68,70.96
20200130,Lakewood,33.87,66.48
20200130,Lancaster,39.6,46.6
20200130,Larkspur,31.13,64.88
20200130,Lathrop,35.94,85.52
20200130,Lawndale,43.18,35.47
20200130,Lemon Grove,19.16,45.98
20200130,Lemoore,15.63,35.83
20200130,Lincoln,1.56,46.82
20200130,Lindsay,51.92,83.63
20200130,Live Oak,23.47,112.52
20200130,Livermore,49.53,113.06
20200130,Livingston,20.84,94.42
20200130,Lodi,24.91,80.15
20200130,Loma Linda,11.3,119.54
20200130,Lomita,1.66,89.64
20200130,Lompoc,31.1,103.09
20200130,Long Beach,43.19,88.31
20200130,Loomis,29.01,100.24
20200130,Los Alamitos,37.05,48.67
20200130,Los Altos,36.68,71.54
20200130,Los Altos Hills,40.74,114.72
20200130,Los Angeles,55.33,101.86
20200130,Los Banos,0.76,45.03
20200130,Los Gatos,26.65,48.7
20200130,Loyalton,5.63,33.22
20200130,Lynwood,57.66,54.39
20200130,Madera,20.55,94.08
20200130,Malibu,15.37,45.57
20200130,Mammoth Lakes,52.58,30.36
20200130,Manhattan Beach,27.63,89.91
20200130,Manteca,8.39,67.7
20200130,Maricopa,39.99,47.86
20200130,Marina,30.28,118.18
20200130,Martinez,52.0,122.01
20200130,Marysville,48.19,75.12
20200130,Maywood,26.14,87.14
20200130,McFarland,58.3,78.27
20200130,Mendota,31.99,122.25
20200130,Menifee,8.73,93.61
20200130,Menlo Park,22.76,84.95
20200130,Merced,10.68,97.91
20200130,Mill Valley,11.98,88.76
20200130,Millbrae,25.85,82.62
20200130,Milpitas,40.94,79.42
20200130,Mission Viejo,35.65,90.9
20200130,Modesto,48.03,33.68
20200130,Monrovia,44.37,31.44
20200130,Montague,0.71,101.7
20200130,Montclair,31.02,111.28
20200130,Monte Sereno,39.0,99.83
20200130,Montebello,26.78,36.24
20200130,Monterey,32.0,95.87
20200130,Monterey Park,46.29,38.55
20200130,Moorpark,58.58,104.02
20200130,Moraga,40.3,50.23
20200130,Moreno Valley,41.21,57.97
20200130,Morgan Hill,5.9,124.79
20200130,Morro Bay,53.55,73.01
20200130,Mount Shasta,53.93,116.43
20200130,Mountain View,27.49,77.15
20200130,Murrieta,39.77,46.68
20200130,Napa,32.67,38.66
20200130,National City,43.36,77.26
20200130,Needles,47.38,76.58
20200130,Nevada City,17.72,36.63
20200130,Newark,26.63,60.09
20200130,Newman,38.71,129.51
20200130,Newport Beach,51.21,64.41
20200130,Norco,8.54,44.65
20200130,Norwalk,28.15,91.83
20200130,Novato,3.45,49.36
20200130,Oakdale,54.49,63.29
20200130,Oakland,39.7,95.32
20200130,Oakley,58.93,91.05
20200130,Oceanside,36.94,50.7
20200130,Ojai,1.76,74.86
20200130,Ontario,27.38,119.93
20200130,Orange,40.87,53.07
20200130,Orange Cove,56.95,41.92
20200130,Orinda,31.82,113.52
20200130,Orland,50.83,45.53
20200130,Oroville,17.9,127.94
20200130,Oxnard,48.11,54.61
20200130,Pacific Grove,53.79,110.17
20200130,Pacifica,39.54,31.25
20200130,Palm Desert,50.96,83.87
20200130,Palm Springs,6.33,123.88
20200130,Palmdale,4.57,103.45
20200130,Palo Alto,17.32,48.14
20200130,Palos Verdes Estates,45.98,78.41
20200130,Paradise,18.78,43.5
20200130,Paramount,59.48,48.69
20200130,Parlier,40.74,40.76
20200130,Pasadena,7.59,122.01
20200130,Paso Robles,3.56,86.45
20200130,Patterson,5.19,33.32
20200130,Perris,36.95,87.94
20200130,Petaluma,42.2,100.89
20200130,Pico Rivera,11.44,105.71
20200130,Piedmont,18.45,77.92
20200130,Pinole,58.44,110.59
20200130,Pismo Beach,59.45,47.06
20200130,Pittsburg,59.86,92.94
20200130,Placentia,46.75,83.17
20200130,Placerville,44.71,126.52
20200130,Pleasant Hill,47.31,36.19
20200130,Pleasanton,46.8,35.22
20200130,Plymouth,18.96,108.7
20200130,Point Arena,17.24,55.79
20200130,Pomona,58.49,73.04
20200130,Port Hueneme,19.67,128.55
20200130,Porterville,55.76,102.69
20200130,Portola,48.01,121.36
20200130,Portola Valley,43.28,128.71
20200130,Poway,35.65,90.61
20200130,Rancho Cordova,37.73,107.09
20200130,Rancho Cucamonga,44.11,36.91
20200130,Rancho Mirage,23.17,72.76
20200130,Rancho Palos Verdes,28.74,50.69
20200130,Rancho Santa Margarita,45.8,119.0
20200130,Red Bluff,32.99,75.97
20200130,Redding,28.82,119.49
20200130,Redlands,18.2,80.72
20200130,Redondo Beach,10.2,109.46
20200130,Redwood City,7.51,107.55
20200130,Reedley,37.95,92.26
20200130,Rialto,7.41,129.34
20200130,Richmond,37.04,50.22
20200130,Ridgecrest,46.22,68.79
20200130,Rio Dell,34.18,92.02
20200130,Rio Vista,22.96,58.69
20200130,Ripon,45.36,99.31
20200130,Riverbank,31.22,57.61
20200130,Riverside,23.38,44.75
20200130,Rocklin,12.2,36.86
20200130,Rohnert Park,42.61,49.74
20200130,Rolling Hills,21.15,87.99
20200130,Rolling Hills Estates,38.46,70.33
20200130,Rosemead,8.35,122.37
20200130,Roseville,29.64,43.83
20200130,Ross,54.74,49.95
20200130,Sacramento,48.98,114.47
20200130,St. Helena,59.97,42.89
20200130,Salinas,1.43,59.68
20200130,San Anselmo,53.37,50.76
20200130,San Bernardino,56.4,127.53
20200130,San Bruno,43.73,79.79
20200130,San Carlos,17.6,81.43
20200130,San Clemente,0.37,73.51
20200130,San Diego,27.09,81.1
20200130,San Dimas,26.94,35.43
20200130,San Fernando,59.89,56.43
20200130,San Francisco,14.82,85.88
20200130,San Gabriel,38.11,43.04
20200130,San Jacinto,9.35,123.64
20200130,San Joaquin,27.04,82.77
20200130,San Jose,41.55,97.49
20200130,San Juan Bautista,14.68,65.75
20200130,San Juan Capistrano,45.25,67.27
20200130,San Leandro,44.87,63.36
20200130,San Luis Obispo,51.34,88.28
20200130,San Marcos,33.2,81.57
20200130,San Marino,50.74,111.02
20200130,San Mateo,30.98,90.66
20200130,San Pablo,18.25,104.91
20200130,San Rafael,6.64,35.26
20200130,San Ramon,35.06,85.92
20200130,Sand City,29.91,113.43
20200130,Sanger,7.92,45.43
20200130,Santa Ana,31.03,122.92
20200130,Santa Barbara,36.71,65.17
20200130,Santa Clara,5.47,82.0
20200130,Santa Clarita,16.81,79.44
20200130,Santa Cruz,9.58,68.44
20200130,Santa Fe Springs,32.44,113.26
20200130,Santa Maria,56.04,124.86
20200130,Santa Monica,14.38,50.66
20200130,Santa Paula,44.71,34.39
20200130,Santa Rosa,15.89,102.2
20200130,Santee,30.53,32.94
20200130,Saratoga,52.68,30.17
20200130,Sausalito,0.15,59.42
20200130,Scotts Valley,52.93,73.74
20200130,Seal Beach,38.35,49.61
20200130,Seaside,13.59,51.31
20200130,Sebastopol,19.9,59.39
20200130,Selma,43.87,48.53
20200130,Shafter,41.26,117.4
20200130,Shasta Lake,2.19,93.69
20200130,Sierra Madre,24.07,48.18
20200130,Signal Hill,21.19,128.04
20200130,Simi Valley,46.89,126.85
20200130,Solana Beach,9.13,92.67
20200130,Soledad,31.99,126.19
20200130,Solvang,52.05,85.87
20200130,Sonoma,56.55,87.51
20200130,Sonora,8.71,90.8
20200130,South El Monte,29.39,109.45
20200130,South Gate,6.66,55.06
20200130,South Lake Tahoe,53.42,30.64
20200130,South Pasadena,9.59,114.55
20200130,South San Francisco,38.11,35.67
20200130,Stanton,47.4,52.88
20200130,Stockton,26.78,113.45
20200130,Suisun City,39.64,117.5
20200130,Sunnyvale,58.51,73.41
20200130,Susanville,42.25,42.46
20200130,Sutter Creek,53.0,118.25
20200130,Taft,27.48,97.25
20200130,Tehachapi,25.89,66.91
20200130,Tehama,14.53,45.23
20200130,Temecula,54.18,40.07
20200130,Temple City,41.38,70.04
20200130,Thousand Oaks,43.25,47.61
20200130,Tiburon,57.55,109.24
20200130,Torrance,36.1,89.44
20200130,Tracy,53.05,89.81
20200130,Trinidad,39.78,46.16
20200130,Truckee,50.78,74.44
20200130,Tulare,30.31,62.4
20200130,Tulelake,13.62,111.44
20200130,Turlock,5.1,103.97
20200130,Tustin,22.25,76.55
20200130,Twentynine Palms,7.48,90.27
20200130,Ukiah,8.91,88.58
20200130,Union City,56.57,124.05
20200130,Upland,26.63,31.19
20200130,Vacaville,0.12,63.71
20200130,Vallejo,7.12,57.9
20200130,Ventura,57.16,77.31
20200130,Vernon,12.31,92.64
20200130,Victorville,0.96,54.36
20200130,Villa Park,58.93,83.53
20200130,Visalia,21.93,66.71
20200130,Vista,32.98,55.07
20200130,Walnut,47.16,70.85
20200130,Walnut Creek,6.56,67.73
20200130,Wasco,21.49,76.11
20200130,Waterford,1.66,83.66
20200130,Watsonville,33.07,70.14
20200130,Weed,26.76,33.71
20200130,West Covina,30.68,101.02
20200130,West Hollywood,19.77,109.04
20200130,West Sacramento,23.68,84.28
20200130,Westlake Village,34.84,53.54
20200130,Westminster,28.39,90.04
20200130,Westmorland,34.39,67.2
20200130,Wheatland,30.87,113.58
20200130,Whittier,41.01,96.36
20200130,Wildomar,57.26,113.03
20200130,Williams,31.61,61.35
20200130,Willits,23.51,129.33
20200130,Willows,31.67,46.83
20200130,Windsor,25.75,104.11
20200130,Winters,7.81,62.12
20200130,Woodlake,39.92,65.36
20200130,Woodland,55.46,86.26
20200130,Woodside,9.66,39.03
20200130,Yorba Linda,26.26,113.3
20200130,Yountville,6.43,40.22
20200130,Yreka,40.48,120.89
20200130,Yuba City,44.88,37.93
20200130,Yucaipa,2.12,54.7
20200130,Yucca Valley,23.45,99.49
20200131,Adelanto,18.66,106.23
20200131,Agoura Hills,6.41,53.36
20200131,Alameda,8.44,122.95
20200131,Albany,50.42,70.19
20200131,Alhambra,44.94,121.6
20200131,Aliso Viejo,41.67,56.96
20200131,Alturas,3.22,64.0
20200131,Amador City,9.52,129.1
20200131,American Canyon,30.38,55.91
20200131,Anaheim,41.46,102.43
20200131,Anderson,6.23,37.2
20200131,Angels Camp,48.79,93.42
20200131,Antioch,8.83,89.31
20200131,Apple Valley,42.84,107.85
20200131,Arcadia,41.91,76.09
20200131,Arcata,55.13,45.13
20200131,Arroyo Grande,34.86,110.53
20200131,Artesia,7.32,93.36
20200131,Arvin,14.15,31.78
20200131,Atascadero,35.46,117.74
20200131,Atherton,20.45,90.68
20200131,Atwater,16.62,100.95
20200131,Auburn,39.22,40.77
20200131,Avalon,24.46,120.26
20200131,Avenal,11.67,89.23
20200131,Azusa,19.76,83.06
20200131,Bakersfield,4.27,51.15
20200131,Baldwin Park,31.01,43.92
20200131,Banning,47.91,68.36
20200131,Barstow,33.28,36.48
20200131,Beaumont,18.54,46.69
20200131,Bell,16.54,85.78
20200131,Bell Gardens,25.47,81.19
20200131,Bellflower,12.44,117.57
20200131,Belmont,36.11,107.77
20200131,Belvedere,58.82,123.62
20200131,Benicia,24.11,127.26
20200131,Berkeley,26.04,34.58
20200131,Beverly Hills,30.62,36.11
20200131,Big Bear Lake,43.54,104.17
20200131,Biggs,25.41,53.6
20200131,Bishop,33.06,125.13
20200131,Blue Lake,23.86,37.23
20200131,Blythe,26.4,87.08
20200131,Bradbury,2.91,58.28
20200131,Brawley,51.73,52.79
20200131,Brea,15.77,89.66
20200131,Brentwood,7.49,37.84
20200131,Brisbane,54.15,43.7
20200131,Buellton,49.3,34.41
20200131,Buena Park,38.89,117.11
20200131,Burbank,15.9,85.28
20200131,Burlingame,35.95,111.9
20200131,Calabasas,51.53,78.62
20200131,Calexico,18.96,96.42
20200131,California City,28.53,116.33
20200131,Calimesa,10.35,109.49
20200131,Calipatria,48.75,85.62
20200131,Calistoga,11.77,33.56
20200131,Camarillo,56.3,67.97
20200131,Campbell,13.81,71.92
20200131,Canyon Lake,39.75,100.52
20200131,Capitola,46.82,97.29
20200131,Carlsbad,19.01,46.41
20200131,CarmelbytheSea,16.01,110.11
20200131,Carpinteria,8.83,95.69
20200131,Carson,45.85,47.77
20200131,Cathedral City,41.71,118.24
20200131,Ceres,54.36,64.2
20200131,Cerritos,33.42,115.67
20200131,Chico,29.34,108.48
20200131,Chino,41.2,54.98
20200131,Chino Hills,11.7,85.8
20200131,Chowchilla,21.5,124.75
20200131,Chula Vista,33.76,115.46
20200131,Citrus Heights,49.54,101.46
20200131,Claremont,34.32,76.12
20200131,Clayton,11.46,46.49
20200131,Clearlake,54.39,121.62
20200131,Cloverdale,13.89,43.54
20200131,Clovis,53.56,70.74
20200131,Coachella,32.65,63.01
20200131,Coalinga,51.32,79.75
20200131,Colfax,59.62,101.28
20200131,Colma,13.49,63.85
20200131,Colton,21.51,90.08
20200131,Colusa,27.52,123.99
20200131,Commerce,32.17,53.05
20200131,Compton,8.41,45.87
20200131,Concord,36.96,39.96
20200131,Corcoran,28.64,60.38
20200131,Corning,35.75,55.07
20200131,Corona,15.95,117.77
20200131,Coronado,37.74,103.36
20200131,Corte Madera,43.57,79.98
20200131,Costa Mesa,26.94,30.76
20200131,Cotati,8.65,56.47
20200131,Covina,50.83,62.36
20200131,Crescent City,57.06,124.66
20200131,Cudahy,22.76,46.75
20200131,Culver City,5.52,126.82
20200131,Cupertino,51.35,65.29
20200131,Cypress,3.52,71.27
20200131,Daly City,58.26,120.92
20200131,Dana Point,20.97,42.44
20200131,Danville,29.4,118.68
20200131,Davis,9.98,105.28
20200131,Del Mar,22.81,72.75
20200131,Del Rey Oaks,28.9,42.3
20200131,Delano,19.89,124.87
20200131,Desert Hot Springs,46.24,62.63
20200131,Diamond Bar,29.4,31.4
20200131,Dinuba,34.35,99.63
20200131,Dixon,55.93,96.12
20200131,Dorris,28.78,123.3
20200131,Dos Palos,44.19,62.16
20200131,Downey,45.57,99.14
20200131,Duarte,11.73,49.1
20200131,Dublin,1.73,86.22
20200131,Dunsmuir,41.35,32.91
20200131,East Palo Alto,30.29,112.72
20200131,Eastvale,9.2,82.15
20200131,El Cajon,33.19,58.81
20200131,El Centro,33.27,68.66
20200131,El Cerrito,12.0,32.67
20200131,El Monte,51.14,115.98
20200131,El Segundo,38.49,100.81
20200131,Elk Grove,1.18,110.9
20200131,Emeryville,26.61,96.89
20200131,Encinitas,36.88,32.53
20200131,Escalon,46.01,82.24
20200131,Escondido,53.57,48.68
20200131,Etna,34.61,90.47
20200131,Eureka,39.94,58.48
20200131,Exeter,4.42,115.28
20200131,Fairfax,37.41,80.42
20200131,Fairfield,43.93,48.54
20200131,Farmersville,7.12,110.41
20200131,Ferndale,58.69,43.42
20200131,Fillmore,41.49,43.98
20200131,Firebaugh,21.32,41.92
20200131,Folsom,7.58,48.37
20200131,Fontana,0.05,92.25
20200131,Fort Bragg,38.95,118.0
20200131,Fort Jones,12.28,66.61
20200131,Fortuna,46.26,84.64
20200131,Foster City,58.62,119.14
20200131,Fountain Valley,40.34,93.44
20200131,Fowler,4.63,96.86
20200131,Fremont,5.52,124.12
20200131,Fresno,20.81,66.02
20200131,Fullerton,47.83,112.01
20200131,Galt,59.26,123.66
20200131,Garden Grove,18.09,30.71
20200131,Gardena,53.6,128.3
20200131,Gilroy,59.99,122.33
20200131,Glendale,14.97,62.47
20200131,Glendora,1.45,82.98
20200131,Goleta,42.51,49.9
20200131,Gonzales,34.45,104.3
20200131,Grand Terrace,0.32,67.46
20200131,Grass Valley,39.68,66.07
20200131,Greenfield,5.89,39.24
20200131,Gridley,25.79,74.32
20200131,Grover Beach,10.58,74.64
20200131,Guadalupe,8.77,58.85
20200131,Gustine,7.01,31.16
20200131,Half Moon Bay,23.35,60.99
20200131,Hanford,23.71,37.02
20200131,Hawaiian Gardens,18.64,55.62
20200131,Hawthorne,11.97,115.21
20200131,Hayward,54.73,37.77
20200131,Healdsburg,31.55,31.78
20200131,Hemet,21.28,83.86
20200131,Hercules,58.8,117.29
20200131,Hermosa Beach,37.82,40.2
20200131,Hesperia,10.59,125.06
20200131,Hidden Hills,17.41,67.31
20200131,Highland,25.65,49.88
20200131,Hillsborough,26.07,118.31
20200131,Hollister,11.18,113.57
20200131,Holtville,54.52,57.97
20200131,Hughson,10.28,118.82
20200131,Huntington Beach,46.25,31.32
20200131,Huntington Park,8.81,107.21
20200131,Huron,21.05,56.36
20200131,Imperial,17.88,86.73
20200131,Imperial Beach,55.65,61.39
20200131,Indian Wells,40.6,79.62
20200131,Indio,39.39,86.78
20200131,City of Industry,1.01,47.53
20200131,Inglewood,58.36,88.08
20200131,Ione,34.25,91.46
20200131,Irvine,34.18,69.09
20200131,Irwindale,36.3,72.59
20200131,Isleton,8.63,66.11
20200131,Jackson,32.03,48.51
20200131,Jurupa Valley,56.23,85.89
20200131,Kerman,14.29,37.88
20200131,King City,19.12,111.54
20200131,Kingsburg,13.03,43.46
20200131,La Ca�ada Flintridge,57.85,66.08
20200131,La Habra,19.05,67.08
20200131,La Habra Heights,42.8,33.23
20200131,La Mesa,22.6,57.76
20200131,La Mirada,11.63,95.21
20200131,La Palma,38.62,60.44
20200131,La Puente,8.75,101.81
20200131,La Quinta,57.88,45.09
20200131,La Verne,52.64,120.49
20200131,Lafayette,40.77,34.03
20200131,Laguna Beach,46.48,51.58
20200131,Laguna Hills,10.83,83.92
20200131,Laguna Niguel,32.93,117.19
20200131,Laguna Woods,39.43,115.08
20200131,Lake Elsinore,48.75,46.88
20200131,Lake Forest,35.02,119.9
20200131,Lakeport,38.83,109.49
20200131,Lakewood,57.8,71.83
20200131,Lancaster,25.28,87.38
20200131,Larkspur,40.8,36.11
20200131,Lathrop,37.14,49.93
20200131,Lawndale,23.95,113.96
20200131,Lemon Grove,44.49,88.69
20200131,Lemoore,24.27,114.94
20200131,Lincoln,22.84,121.21
20200131,Lindsay,46.09,54.2
20200131,Live Oak,50.9,110.32
20200131,Livermore,34.4,54.43
20200131,Livingston,44.83,71.84
20200131,Lodi,23.48,69.7
20200131,Loma Linda,23.99,62.18
20200131,Lomita,39.0,59.76
20200131,Lompoc,13.63,70.65
20200131,Long Beach,37.9,33.77
20200131,Loomis,21.1,107.93
20200131,Los Alamitos,58.8,123.8
20200131,Los Altos,47.02,126.42
20200131,Los Altos Hills,50.11,84.73
20200131,Los Angeles,6.75,77.21
20200131,Los Banos,11.2,72.57
20200131,Los Gatos,57.59,87.81
20200131,Loyalton,41.99,97.98
20200131,Lynwood,9.45,80.63
20200131,Madera,46.13,41.02
20200131,Malibu,35.51,95.7
20200131,Mammoth Lakes,39.61,87.67
20200131,Manhattan Beach,14.1,102.73
20200131,Manteca,38.62,97.12
20200131,Maricopa,5.41,124.13
20200131,Marina,32.67,78.12
20200131,Martinez,48.43,57.95
20200131,Marysville,40.71,88.4
20200131,Maywood,12.48,77.52
20200131,McFarland,57.79,114.89
20200131,Mendota,19.79,49.78
20200131,Menifee,8.93,48.34
20200131,Menlo Park,32.42,101.87
20200131,Merced,18.86,42.53
20200131,Mill Valley,13.32,96.46
20200131,Millbrae,23.47,120.17
20200131,Milpitas,19.21,118.43
20200131,Mission Viejo,8.31,47.87
20200131,Modesto,2.5,123.75
20200131,Monrovia,21.65,51.43
20200131,Montague,21.93,41.02
20200131,Montclair,26.22,122.21
20200131,Monte Sereno,50.15,112.87
20200131,Montebello,5.21,42.67
20200131,Monterey,37.59,107.71
20200131,Monterey Park,55.84,87.08
20200131,Moorpark,18.56,35.14
20200131,Moraga,36.31,63.06
20200131,Moreno Valley,37.91,87.77
20200131,Morgan Hill,48.61,63.8
20200131,Morro Bay,37.21,89.5
20200131,Mount Shasta,39.35,110.85
20200131,Mountain View,2.81,92.25
20200131,Murrieta,1.92,122.47
20200131,Napa,47.75,79.59
20200131,National City,42.61,123.07
20200131,Needles,11.64,81.22
20200131,Nevada City,28.24,125.1
20200131,Newark,24.58,57.11
20200131,Newman,33.36,49.12
20200131,Newport Beach,15.67,66.84
20200131,Norco,48.3,65.42
20200131,Norwalk,3.24,77.51
20200131,Novato,6.12,67.26
20200131,Oakdale,6.28,108.9
20200131,Oakland,26.65,52.85
20200131,Oakley,54.73,93.15
20200131,Oceanside,44.02,97.35
20200131,Ojai,25.97,40.23
20200131,Ontario,25.66,124.08
20200131,Orange,3.44,44.54
20200131,Orange Cove,5.13,84.23
20200131,Orinda,56.87,78.94
20200131,Orland,59.35,67.35
20200131,Oroville,55.07,106.79
20200131,Oxnard,38.45,119.17
20200131,Pacific Grove,50.11,115.7
20200131,Pacifica,5.81,41.2
20200131,Palm Desert,16.88,97.06
20200131,Palm Springs,55.01,75.1
20200131,Palmdale,3.42,119.48
20200131,Palo Alto,18.93,82.93
20200131,Palos Verdes Estates,50.12,71.58
20200131,Paradise,53.33,109.77
20200131,Paramount,57.63,125.9
20200131,Parlier,26.35,47.71
20200131,Pasadena,0.82,69.66
20200131,Paso Robles,15.36,45.97
20200131,Patterson,49.85,81.05
20200131,Perris,15.18,83.47
20200131,Petaluma,31.88,115.8
20200131,Pico Rivera,57.14,129.31
20200131,Piedmont,38.4,99.65
20200131,Pinole,9.9,128.9
20200131,Pismo Beach,22.09,103.24
20200131,Pittsburg,28.02,59.24
20200131,Placentia,29.46,121.54
20200131,Placerville,36.19,35.05
20200131,Pleasant Hill,46.02,108.43
20200131,Pleasanton,1.68,121.41
20200131,Plymouth,6.92,106.84
20200131,Point Arena,25.6,81.47
20200131,Pomona,4.41,115.95
20200131,Port Hueneme,6.95,85.02
20200131,Porterville,53.69,42.36
20200131,Portola,10.78,80.1
20200131,Portola Valley,28.22,88.42
20200131,Poway,26.93,115.47
20200131,Rancho Cordova,9.85,72.09
20200131,Rancho Cucamonga,0.95,95.13
20200131,Rancho Mirage,53.66,55.72
20200131,Rancho Palos Verdes,48.81,65.48
20200131,Rancho Santa Margarita,50.41,84.06
20200131,Red Bluff,36.57,54.33
20200131,Redding,18.57,63.9
20200131,Redlands,23.16,45.94
20200131,Redondo Beach,16.18,50.46
20200131,Redwood City,22.74,120.84
20200131,Reedley,52.74,117.93
20200131,Rialto,14.36,52.0
20200131,Richmond,15.25,108.84
20200131,Ridgecrest,59.17,37.04
20200131,Rio Dell,20.72,59.28
20200131,Rio Vista,46.17,122.8
20200131,Ripon,50.51,60.1
20200131,Riverbank,56.94,41.0
20200131,Riverside,4.96,113.88
20200131,Rocklin,2.06,82.67
20200131,Rohnert Park,53.13,53.52
20200131,Rolling Hills,55.25,45.71
20200131,Rolling Hills Estates,41.96,96.5
20200131,Rosemead,36.57,49.32
20200131,Roseville,16.06,57.18
20200131,Ross,40.05,96.25
20200131,Sacramento,10.57,66.82
20200131,St. Helena,14.98,51.81
20200131,Salinas,27.46,51.85
20200131,San Anselmo,31.32,70.08
20200131,San Bernardino,34.51,44.39
20200131,San Bruno,26.87,68.05
20200131,San Carlos,32.02,93.61
20200131,San Clemente,32.66,35.75
20200131,San Diego,25.36,34.77
20200131,San Dimas,28.38,124.99
20200131,San Fernando,57.05,118.77
20200131,San Francisco,1.38,68.06
20200131,San Gabriel,58.35,113.11
20200131,San Jacinto,49.46,104.68
20200131,San Joaquin,0.77,94.07
20200131,San Jose,48.85,60.03
20200131,San Juan Bautista,5.09,35.33
20200131,San Juan Capistrano,43.44,70.44
20200131,San Leandro,32.91,42.56
20200131,San Luis Obispo,32.96,93.17
20200131,San Marcos,52.09,41.49
20200131,San Marino,49.16,73.78
20200131,San Mateo,10.25,55.78
20200131,San Pablo,38.03,89.9
